POYEAR,POSERIES,PONO,PODATE,SUPPCODE,OURREF,YOURREF,NOITEMS,EXCISE,EXCISEPER,EDUCESSPER,SALETAX,SALETAXPER,OCTROIPER,MILDELIV,FREIGHT,PAYTERM,BANKTHRU,ADVAMOUNT,INSURANCE,INSAMOUNT,DESPATCH,REMARK1,REMARK2,REMARK3,REMARK4,CHGPODATE,EXITEMS,STATUS,USERID,ACTION,PRTFLG,FREIGHTRS,ADVNOTENO,BKSRS,VOUNO,ADVPRTFLG,SALETAXPER1,SALETAXPER2,GPS_YEAR,GPS_SER,GPS_NO
20122013,ST,2313,15-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2314,15-03-13,302A113,,,2,0,0,0,2,2,0,MILL DELIVERY,NIL,15 DAYS, ,0,0,0,3,,,,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,2,0,,,0
20122013,ST,2315,15-03-13,302F082,,,3,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2316,15-03-13,302A504,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2317,15-03-13,302C083,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2318,15-03-13,302A504,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2319,15-03-13,302K192,,MATERIAL RECEIVED,2,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2320,15-03-13,302B187,,RECIEVED,1,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2321,15-03-13,302M028,,RECEIVED,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2322,15-03-13,302B229,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2323,15-03-13,302S788,,RECEIVED,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2324,15-03-13,302G232,,RECIEVED,1,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,1,0,2,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2325,15-03-13,302D168,,RECEIPT,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2326,15-03-13,302M261,,RECEIVED,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2327,15-03-13,302G232,,RECEIVED,1,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2328,15-03-13,302J174,RECEIVED,,1,0,0,0,1,0,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,0,0,,,0
20122013,ST,2329,16-03-13,302A571,REF:QTN:NO ALNC/OR/335/13-14 ,DATED 13-03-2013,4,0,0,0,1,5,0,EX WORK,EXTRA,30 DAYS., ,0,0,0,3,PL MAKE 1 NOS OF ITEM NO.3,FOR OUR ENGG. APPROVAL THEN AFTER,YOU WILL START WORK OTHER 10 NOS,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2330,16-03-13,302P314,,,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2331,16-03-13,302A406,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2332,16-03-13,302B197,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2333,16-03-13,302P036,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2334,16-03-13,302D122,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2335,16-03-13,302D122,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2336,16-03-13,302N164,,,1,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2337,16-03-13,302N210,,,1,0,0,0,1,5,0,MILL  DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2338,16-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2339,16-03-13,302S703,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2340,16-03-13,302K198,,,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2341,16-03-13,302S467,,,2,0,0,0,1,0,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,0,0,,,0
20122013,ST,2342,16-03-13,302R057,,,1,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2343,16-03-13,302S467,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2344,16-03-13,302N164,,,5,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,4, ,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2345,16-03-13,302A504,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2346,16-03-13,302S791,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2347,16-03-13,302W037,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2348,16-03-13,302W037,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2349,16-03-13,302R217,,,3,0,0,0,2,2,0,EX WORKS,EXTRA,60 DAYS, ,0,0,0,3,,,,,00:00.0,3,E,STORE,UPD,P,0,0, ,0, ,2,0,,,0
20122013,ST,2350,16-03-13,302S703,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2351,16-03-13,302U093,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2352,16-03-13,302M261,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2353,18-03-13,302M323,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2354,18-03-13,302W040,,,1,0,0,0,1,5,0,EX WORKS,EXTRA,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2355,18-03-13,302A406,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2356,18-03-13,302J172,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2357,18-03-13,302S240,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2358,18-03-13,302M190,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2359,19-03-13,302P169,,,1,2,12,3,2,2,0,EX WORKS,EXTRA,30 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,2,0,,,0
20122013,ST,2360,20-03-13,302M261,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2361,20-03-13,302S788,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2362,20-03-13,302L082,,,2,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,AMD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2363,20-03-13,302S703,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2364,20-03-13,302J201,,RECEIVED,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2365,20-03-13,302S240,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2366,20-03-13,302R267,,RECEIVED,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2367,20-03-13,302A504,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2368,20-03-13,302U093,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2369,20-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2370,20-03-13,302S788,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2371,20-03-13,302M009,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2372,20-03-13,302A488,,,1,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2373,20-03-13,302V184,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2374,20-03-13,302M261,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2375,20-03-13,302M237,,,2,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2376,20-03-13,302L082,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2377,20-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2378,20-03-13,302R286,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,1,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2379,20-03-13,302M028,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,1,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2380,20-03-13,302S703,,,5,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,5,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2381,20-03-13,302S703,,,5,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,5,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2382,21-03-13,302A572,,,2,2,12,3,1,5,0,EX WORKS,EXTRA,AS ABOVE, ,37600,0,0,3,PATTERN TO BE PROPERTY OF,MAIZE PRODUCT,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2383,21-03-13,302P314,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,AMD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2384,21-03-13,302H114,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2385,22-03-13,3.02E+47,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2386,22-03-13,302M028,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2387,22-03-13,302L076,,,1,0,0,0,1,5,0,EX WORKS,650/- PER TONNE EXTRA,60 DAYS, ,0,0,0,3,,,,,00:00.0,0, ,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2388,22-03-13,302S710,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2389,22-03-13,302M190,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2390,22-03-13,302A406,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2391,22-03-13,302N056,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,CASH PAYMENT, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2392,22-03-13,302M028,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2393,22-03-13,302P314,,,1,0,0,0,1,15,0,MILL DELI VERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2394,22-03-13,302Y027,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,IMMEDIATE, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2395,22-03-13,302U093,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2396,22-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2397,22-03-13,302H114,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2398,22-03-13,302Z005,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2399,22-03-13,302H114,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2400,22-03-13,302S240,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2401,22-03-13,302S240,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2402,22-03-13,302M028,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2403,22-03-13,302B187,,,1,2,12,3,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2404,22-03-13,302L082,,,2,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,00:00.0,2,E,STORE,UPD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2405,22-03-13,302S791,,RECEIVED,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2406,22-03-13,302S703,,,2,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2407,22-03-13,302U093,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2408,22-03-13,302J201,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2409,22-03-13,302N198,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2410,22-03-13,302A504,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2411,22-03-13,302M028,,,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2412,22-03-13,302P314,,,2,0,0,0,1,5,0,MILL DELIV ERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2413,22-03-13,302S467,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,IMMEDIATE, ,0,0,0,3,,,,,NULL,2,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2414,22-03-13,302L082,,,1,0,0,0,1,15,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,12.5,2.5,,,0
20122013,ST,2415,22-03-13,302S703,,,1,1,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,NOTE : SUBMIT CENVAT COPY ALONG WITH,SUPPLY FOR OUR CENVAT CLAIM,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2416,22-03-13,302R286,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,ASD,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2417,25-03-13,302H114,,RECIEVED,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,00:00.0,3,E,STORE,UPD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2418,25-03-13,302C083,,,3,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,3,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2419,25-03-13,302V175,,RECEIVED,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,2,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2420,25-03-13,302P314,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2421,25-03-13,302Z005,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2422,25-03-13,302W037,,,1,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1,E,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2423,25-03-13,302D156,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,1, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
20122013,ST,2424,25-03-13,302S791,,,2,0,0,0,1,5,0,MILL DELIVERY,NIL,60 DAYS, ,0,0,0,3,,,,,NULL,0, ,STORE,ADD,P,0,0, ,0, ,4,1,,,0
