POYEAR,POSERIES,PONO,ITEMCODE,INDENTOR,INDYEAR,INDENTNO,MAJSRNO,ENQYEAR,ENQNO,SQTY,PORATE,DISCPER,DLVDATE,AP_VALUE,RECPTYEAR,RECPTNO,RECPTDATE,RECPTQTY,INWYEAR,INWARDNO,INWQTY,STATUS,USERID,ACTION,MOREDESC,MOREDESC1,MOREDESC2,DEPTYPE,DEPTCODE,MACHTYPE,MACHCODE,GPS_QTY,PEN_QTY
20122013,PK,751,10210018,141,20122013,20200,, ,0,100,936,0,27-03-13,110427.41,20122013,9070,25-03-13,100,20122013,8650,100,E,STORE,UPD,,,,D,204,,,0,0
20122013,PK,752,10210004,141,20122013,50552,,,0,320,1155,0,27-03-13,436046.69,20122013,9109,26-03-13,320,20122013,8697,320,E,STORE,ADD,TOP OF THE DRUMS                    ===================                 BATCH NO :                          DRUM NO :                           SIDE OF THE DRUMS                   ===================                 AS PER ATTACHED SHEET,,,D,501,,,0,0
20122013,PK,753,10210004,141,20122013,50552,,,0,560,1155,0,23-03-13,763081.7,20122013,9078,25-03-13,560,20122013,8663,560,E,STORE,UPD,TOP OF THE DRUMS                    ==================                  YCIC SPL REF.NO.BD-167              LIQUID GLUCOSE                      COUNTRY OF THE ORIGIN : INDIA       BATCH NO. :                         PRODUCTION DATE : MARCH 2013,EXPIRY DATE : FEBRUARY 2015         NET WEIGHT : 300 KGS                GROSS WEIGHT : 318 KGS              DRUM NO. :                          SIDE OF THE DRUMS                   ===================                 MANUFACTURED BY:,MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382430 - INDIA            www.maizeproducts.com,D,501,,,0,0
20122013,PK,754,10210004,141,20122013,50552,,,0,1120,1155,0,28-03-13,1526163.41,20132014,91,05-04-13,1120,20132014,94,1120,E,STORE,UPD,TOP OF THE DRUMS                    ==================                  YCIC SPL REF.NO.BD-167              LIQUID GLUCOSE                      COUNTRY OF ORIGIN : INDIA           BATCH NO :                          PRODUCTION DATE : APRIL 2013,EXPIRY DATE : MARCH 2015            NET WEIGHT : 300 KGS.               GROSS WEIGHT : 318 KGS.             DRUM NO:                            SIDE OF THE DRUMS                   ===================                 MANUFACTURED BY :,MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382430 - INDIA            www.maizeproducts.com,D,501,,,0,0
20122013,PK,755,10210017,150,20122013,90175,,,0,80,1015,0,28-03-13,95798.14,20122013,9233,30-03-13,80,20122013,8796,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  SORBITOL SOLUTION 70% BP            NON CRYSTALLIZING GRADE             BATCH NO :                          DRUM NO :                           NET WEIGHT : 300 KGS.,GROSS WEIGHT : 309 KGS.             PRODUCTION : APRIL 2013             EXPIRY : MARCH 2016                 DRUG LICENCE : G/41                 MFG BY :                            MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS,AHMEDABAD - 382 430 INDIA           www.maizeproducts.com,D,901,,,0,0
20122013,PK,756,10210017,150,20122013,90175,,,0,80,1015,0,28-03-13,95798.14,20122013,9234,30-03-13,80,20122013,8797,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  SORBITOL 70% SOLUTION BP            NON CRYSTALLIZING GRADE             GROSS WEIGHT : 309 KGS.             NET WEIGHT : 300 KGS.               PRODUCTION : APRIL 2013,EXPIRY : MARCH  2016                BATCH NO :                          DRUG LICENCE NO .G/41               MANUFACTURED BY :                   MAIZE PRODUCTS                      P.O.KATHWADA -MAIZE PRODUCTS        AHMEDABAD - 382 430 INDIA,www.maizeproducts.com               SIDE OF THE DRUMS                   ==================                  TEMA / GHANA,D,901,,,0,0
20122013,PK,757,10201005,121,20122013,10089,,,0,14300,5.71,0,23-03-13,96332.58,20122013,9129,26-03-13,14300,20122013,8655,14300,E,STORE,UPD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECIVED WEIGHT     AS USUAL                            ===================================,,,D,102,,,0,0
20122013,PK,757,10201023,121,20122013,10143,,,0,9300,7.26,0,23-03-13,79656.39,20122013,9136,28-03-13,9300,20122013,8654,9300,E,STORE,UPD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECIVED WEIGHT     AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,757,10201024,150,20122013,90263,, ,0,10600,6.5,0,23-03-13,81286.84,20122013,9130,26-03-13,10600,20122013,8656,10600,E,STORE,UPD,RATE IS RS.96.50 PER KGS.+EXCISE &  CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,901,,,0,0
20122013,PK,758,10204008,126,20102011,10193,,,0,15000,18.35,0,01-04-13,309270.9,20132014,237,09-04-13,16000,20132014,248,16000,E,STORE,UPD,,,,D,102,,,0,0
20122013,PK,759,10204008,126,20102011,10193,,,0,10000,18,0,01-04-13,212360.4, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,102,,,0,0
20122013,PK,760,10202008,121,20122013,10125,,,0,8950,15.14,0,26-03-13,142278.15,20122013,9143,28-03-13,8950,20122013,8707,8950,E,STORE,UPD,,,,D,102,,,0,0
20122013,PK,760,10202013,126,20122013,10160,, ,0,11400,18.9,0,26-03-13,226233,20122013,9145,28-03-13,11400,20122013,8709,11400,E,STORE,UPD,,,,D,101,,,0,0
20122013,PK,760,10202057,150,20122013,60109,,,0,7150,11.73,0,26-03-13,88062.98,20122013,9144,28-03-13,7150,20122013,8708,7150,E,STORE,UPD,,,,D,601,,,0,0
20122013,PK,761,10210006,141,20122013,50614,,,0,150,930,0,28-03-13,164579.31,20122013,9165,28-03-13,150,20122013,8735,150,E,STORE,UPD,,,,D,501,,,0,0
20122013,PK,761,10210018,141,20112012,20151,, ,0,50,930,0,28-03-13,54859.77,20122013,9165,28-03-13,50,20122013,8735,50,E,STORE,UPD,,,,D,204,,,0,0
20122013,PK,762,10210019,150,20122013,90150,,,0,200,965,0,04-04-13,227697.54,20122013,9177,28-03-13,200,20122013,8746,200,E,STORE,UPD,STENCIL:                            =========                           SORBITOL SOLUTION 70% IP AS USUAL,,,D,901,,,0,0
20122013,PK,763,10201023,121,20122013,10143,,,0,4400,6.81,0,28-03-13,35350.93,20122013,9166,28-03-13,4400,20122013,8736,4400,E,STORE,ADD,RATE IS RS.97/-PER KGS.+EXCISE &    CESS +5% VAT EXTRA + BILL IS TO BE  PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,763,10201026,121,20122013,10145,,,0,2300,7.13,0,28-03-13,19347.21,20122013,9166,28-03-13,2300,20122013,8736,2300,E,STORE,ADD,RATE IS RS.97/- PER KGS.+EXCISE &   CESS + 5% VAT EXTRA + BILL IS TO BE PASSED ON ACTUAL RECEIVED WEIGHT    AS USUAL                            ===================================,,,D,101,,,0,0
20122013,PK,764,10210005,141,20122013,50551,,,0,800,965,0,04-04-13,910790.16,20132014,15,02-04-13,800,20132014,15,800,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  LIQUID GLUCOSE                      BATCH NO :                          DRUM NO :                           NET WEIGHT : 300.000 KGS.           GROSS WEIGHT : 308.500 KGS.,MANUFACTURING : APRIL 2013          EXPIRY : SEPTEMBER 2014             MANUFACTURED BY :                   MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA             www.maizeprodcts.com,SIDE OF THE DRUMS                   ===================                 PORT SUDAN,D,501,,,0,0
20122013,PK,765,10210004,141,20122013,50552,,,0,67,1155,0,05-04-13,91297.28,20132014,92,05-04-13,67,20132014,95,67,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  K.D.D.C.                            BATCH NO :                          SIDE OF THE DRUMS                   ==================                  AS PER SHEET ATTACHED,,,D,501,,,0,0
20122013,PK,766,10210006,141,20122013,50614,,,0,200,930,0,29-03-13,219439.08,20122013,9237,30-03-13,200,20122013,8800,200,E,STORE,ADD,STENCIL                             =========                           LIQUID GLUCOSE AS USUAL,,,D,501,,,0,0
20122013,PK,767,10210017,150,20122013,90175,,,0,80,1015,0,05-04-13,95798.14,20132014,17,02-04-13,80,20132014,17,80,E,STORE,ADD,TOP OF THE DRUMS                    ==================                  S.P.L/DUBAI                         SIDE OF THE DRUMS                   ==================                  AS PER SHEET ATTACHED,,,D,901,,,0,0
20122013,PK,768,10210023,150,20122013,50607,,,0,560,1105,0,05-04-13,730047.86,20132014,226,09-04-13,560,20132014,235,560,E,STORE,ADD,TOP OF THE DRUMS                    =====================               BATCH NO.:                          DRUM NO.:                           SIDE OF THE DRUMS                   =====================               AS PER ATTACHED SHEET,,,D,510,,,0,0
20122013,PK,769,10210017,150,20122013,90175,,,0,160,1015,0,30-03-13,191596.27,20132014,25,03-04-13,160,20132014,26,160,E,STORE,UPD,TOP OF THE DRUMS                    ==================                  YCIC SPECIAL REFERENCE NO.DT-74     SORBITOL SOLUTION 70%               PRODUCTION DATE : APRIL 2013        EXPIRY  DATE : MARCH 2015           COUNTRY OF ORIGIN : INDIA,NET WEIGHT : 300 KGS.               GROSS WEIGHT : 309 KGS.             BATCH NO :                          DRUM NO :                           SIDE OF THE DRUMS                   ==================                  MANUFACTURED BY :,MAIZE PRODUCTS                      P.O.KATHWADA - MAIZE PRODUCTS       AHMEDABAD 382 430 INDIA             www.maizeproducts.com,D,901,,,0,0
20122013,RP,326,19201372,125,20122013,40514,,,0,2,1300,0,15-03-13,2600,20122013,8916,20-03-13,2,20122013,8497,2,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,327,19201179,125,20122013,40513,,,0,2,1800,0,15-03-13,3600,20122013,8915,20-03-13,2,20122013,8496,2,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,327,19201192,125,20122013,40513,,,0,4,950,0,15-03-13,3800,20122013,8915,20-03-13,4,20122013,8496,4,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,327,19201573,125,20122013,40513,,,0,2,1100,0,15-03-13,2200,20122013,8915,20-03-13,2,20122013,8496,2,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,327,19201718,125,20122013,40513,,,0,1,1200,0,15-03-13,1200,20122013,8915,20-03-13,1,20122013,8496,1,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,328,19201251,125,20122013,40513,,,0,4,800,0,15-03-13,3200,20122013,8917,20-03-13,4,20122013,8498,4,E,STORE,UPD,,,,D,405,,,0,0
20122013,RP,329,19201154,153,20122013,90181,,,0,3,1500,0,15-03-13,5056.2,20122013,8494,05-03-13,2, ,0,2,,STORE,ADD,,,,D,901,,,0,0
20122013,RP,329,19201558,153,20122013,90181,,,0,3,724,0,15-03-13,2440.46,20122013,9111,26-03-13,3,20122013,8699,3,E,STORE,ADD,,,,D,901,,,0,0
20122013,RP,330,19209401,160,20122013,30407,,,0,3,257,0,04-03-13,771,20122013,8623,11-03-13,3,20122013,8218,3,E,STORE,ADD,REPAIRING WORK OF CEILING FAN,,,D,306,M,84,0,0
20122013,RP,331,19220004,170,20122013,30386,,,0,1,1875,5,11-03-13,1781.25, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,RP,332,19202257,160,20122013,40512,,,0,1,555,0,04-03-13,555,20122013,8534,06-03-13,1,20122013,8133,1,E,STORE,ADD,,,,D,406,,,0,0
20122013,RP,333,19202001,160,20122013,50676,,,0,1,1150,0,12-03-13,1150,20122013,8707,13-03-13,1,20122013,8302,1,E,STORE,ADD,,,,D,504,,,0,0
20122013,RP,333,19202037,160,20122013,50676,,,0,3,665,0,12-03-13,1995,20122013,8707,13-03-13,3,20122013,8302,3,E,STORE,ADD,,,,D,504,,,0,0
20122013,RP,334,19202238,160,20122013,5772,,,0,1,1600,0,12-03-13,1600,20122013,9085,25-03-13,1,20122013,8672,1,E,STORE,ADD,DC220V,,,D,4,,,0,0
20122013,RP,335,19202506,160,20122013,50708,,,0,1,9500,0,20-03-13,9500, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,RP,336,19207002,126,20122013,10150,,,0,1,120,0,05-03-13,120,20122013,8612,09-03-13,1,20122013,8207,1,E,STORE,ADD,,,,D,101,,,0,0
20122013,RP,337,19203070,170,20122013,50739,,,0,1,31000,0,13-03-13,38265.38,20132014,262,09-04-13,1,20132014,275,1,E,STORE,UPD,,,,D,501,,,0,0
20122013,RP,338,19203121,170,20122013,40486,,,0,2,31000,0,20-03-13,76530.75,20132014,239,09-04-13,2,20132014,250,2,E,STORE,UPD,,,,D,406,,,0,0
20122013,RP,339,19203120,170,20122013,40485,,,0,1,31000,0,20-03-13,40056.34, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,406,,,0,0
20122013,RP,340,19202076,160,20122013,40515,,,0,1,600,0,15-03-13,600,20122013,8705,13-03-13,1,20122013,8300,1,E,STORE,ADD,,,,D,406,,,0,0
20122013,RP,340,19202380,160,20122013,40515,,,0,1,1120,0,15-03-13,1120,20122013,8705,13-03-13,1,20122013,8300,1,E,STORE,ADD,3-phase motor,,,D,406,,,0,0
20122013,RP,341,19201227,122,20122013,5791,,,0,1,5000,5,19-03-13,4987.5,20122013,8672,12-03-13,1,20122013,8268,1,E,STORE,ADD,,,,D,4,,,0,0
20122013,RP,342,19281077,130,20122013,30408,,,0,1,6500,0,27-03-13,7303.4, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,RP,342,19281078,130,20122013,30408,,,0,1,3965,5,27-03-13,4232.32, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,RP,343,19201485,125,20122013,50735,,,0,1,10530,10,20-03-13,9950.85, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,RP,344,19201485,125,20122013,50735,,,0,1,10300,10,20-03-13,9733.5,20122013,9217,29-03-13,1,20122013,8782,1,E,STORE,ADD,,,,D,504,,,0,0
20122013,RP,345,19202417,160,20122013,50729,,,0,1,2105,0,22-03-13,2105,20122013,8909,20-03-13,1,20122013,8492,1,E,STORE,ADD,,,,D,507,,,0,0
20122013,RP,346,19202373,160,20122013,10151,,,0,1,1585,0,21-03-13,1585,20122013,8761,15-03-13,1,20122013,8351,1,E,STORE,ADD,1/4 hp stops on load,,,D,113,,,0,0
20122013,RP,347,19206005,106,20122013,40545,,,0,1,3700,0,25-03-13,3700,20122013,9088,25-03-13,1,20122013,8675,1,E,EDP,UPD,,,,D,406,,,0,0
20122013,RP,348,19202446,160,20122013,50610,,,0,1,1525,0,28-03-13,1525, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,RP,349,19202021,160,20122013,40525,,,0,10,258,0,21-03-13,2580,20122013,8951,21-03-13,10,20122013,8535,10,E,STORE,ADD,"6 fans burnt,4 bearing problem",,,D,406,,,0,0
20122013,RP,350,19202467,160,20122013,30388,,,0,1,9000,0,30-03-13,9000, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,304,,,0,0
20122013,RP,351,19207003,127,20122013,5719,,,0,2,515,0,22-03-13,1030,20122013,9013,22-03-13,2,20122013,8592,2,E,STORE,ADD,,,,D,8,,,0,0
20122013,RP,352,19222083,104,20122013,30472,,,0,1,7500,10,23-03-13,6750,20122013,9086,25-03-13,1,20122013,8673,1,E,STORE,ADD,,,,D,306,,,0,0
20122013,RP,353,19201835,106,20122013,50325,,,0,1,45000,0,20-04-13,47250, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,502,,,0,0
20122013,RP,354,19201544,122,20122013,5826,,,0,1,2400,0,10-04-13,2400, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,8,,,0,0
20122013,RP,355,19202237,160,20122013,90253,,,0,1,750,0,05-04-13,862.5,20132014,123,05-04-13,1,20132014,122,1,E,STORE,ADD,"CG, Frame- G-DA71SG",,,D,901,,,0,0
20122013,RP,356,19202252,160,20122013,90253,,,0,4,1017.5,0,29-03-13,4070,20122013,9219,29-03-13,4,20122013,8788,4,E,STORE,ADD,3 phase exhaust fan,,,D,901,,,0,0
20122013,RP,357,19202061,160,20122013,90252,,,0,5,1253,0,15-04-13,6265, ,0,NULL,0, ,0,0, ,STORE,ADD,pedestal fan,,,D,901,,,0,0
20122013,RP,358,19202440,160,20122013,5855,,,0,5,250,0,05-04-13,1250,20132014,83,05-04-13,5,20132014,87,5,E,STORE,UPD,,,,D,8,,,0,0
20122013,RP,358,19202441,160,20122013,5855,,,0,2,325,0,05-04-13,650,20132014,83,05-04-13,2,20132014,87,2,E,STORE,UPD,,,,D,8,,,0,0
20122013,RP,358,19202443,160,20122013,5855,,,0,1,510,0,05-04-13,510,20132014,83,05-04-13,1,20132014,87,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,RP,358,19202444,160,20122013,5855,,,0,1,370,0,05-04-13,370,20132014,83,05-04-13,1,20132014,87,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,RP,358,19202445,160,20122013,5855,,,0,1,850,0,05-04-13,850,20132014,83,05-04-13,1,20132014,87,1,E,STORE,UPD,,,,D,8,,,0,0
20122013,RP,359,19201130,127,20122013,20191,,,0,3,240,0,30-03-13,720, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,359,19201130,127,20122013,20213,,,0,3,240,0,30-03-13,720, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,359,19201132,127,20122013,20191,,,0,7,160,0,30-03-13,1120, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,359,19201135,127,20122013,20191,,,0,2,300,0,30-03-13,600, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,359,19201136,127,20122013,20191,,,0,2,300,0,30-03-13,600, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,359,19201166,127,20122013,20191,,,0,10,260,0,30-03-13,2600, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,360,19201019,127,20122013,20193,,,0,2,450,0,30-03-13,900, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,360,19201129,127,20122013,20193,,,0,1,320,0,30-03-13,320, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,360,19222040,127,20122013,20213,,,0,2,1000,0,30-03-13,2000, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,361,19201014,127,20122013,20192,,,0,3,2200,0,30-03-13,6600, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,361,19201735,127,20122013,20192,,,0,3,1800,0,30-03-13,5400, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,361,19222041,127,20122013,20192,,,0,2,2160,0,30-03-13,4320, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,RP,361,19222042,127,20122013,20192,,,0,2,3000,0,30-03-13,6000, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2192,11203006,106,20122013,50723,, ,0,12,1310,0,08-03-13,16506,20122013,8485,05-03-13,12,20122013,8087,12,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2192,11203012,106,20122013,50723,, ,0,12,837,0,08-03-13,10546.2,20122013,8485,05-03-13,12.2,20122013,8087,12.2,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2192,11203017,106,20122013,50723,, ,0,6,2820,0,08-03-13,17766,20122013,8485,05-03-13,6.1,20122013,8087,6.1,E,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2192,11281519,125,20122013,5792,,,0,50,60,0,08-03-13,3150,20122013,8503,06-03-13,50,20122013,8104,50,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2193,11241004,106,20122013,50723,,,0,12,94,0,08-03-13,1184.4,20122013,8419,04-03-13,12,20122013,8021,12,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2193,11241006,106,20122013,50723,,,0,12,80,0,08-03-13,1008,20122013,8419,04-03-13,12,20122013,8021,12,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2194,11806013,153,20122013,90221,,,0,3,3500,0,08-03-13,11025,20122013,8932,20-03-13,3,20122013,8514,3,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2194,11806014,153,20122013,90221,,,0,3,2550,0,08-03-13,8032.5,20122013,9090,25-03-13,3,20122013,8677,3,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2194,11806031,153,20122013,90221,,,0,2,500,0,08-03-13,1050,20122013,8932,20-03-13,2,20122013,8514,2,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2194,11808015,153,20122013,90221,,,0,1,6800,0,08-03-13,7140,20122013,8718,13-03-13,1,20122013,8312,1,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2195,11881081,153,20122013,90221,,,0,2,4050,0,08-03-13,8505,20122013,8717,13-03-13,2,20122013,8308,2,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2196,12382156,104,20122013,30420,,,0,1,1260,0,08-03-13,1323,20122013,8477,05-03-13,1,20122013,8078,1,E,STORE,ADD,,,,D,308,,,0,0
20122013,ST,2197,11102253,127,20122013,20171,,,0,8,4249,45,08-03-13,19630.38,20122013,8648,12-03-13,8,20122013,8016,8,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,201,,,0,0
20122013,ST,2198,12333004,124,20122013,50681,,,0,1,26500,0,08-03-13,27030,20122013,8691,13-03-13,1,20122013,8285,1,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2199,11381533,124,20122013,50698,,,0,6,650,0,08-03-13,4095,20132014,60,04-04-13,6,20132014,54,6,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2199,11381534,124,20122013,50698,,,0,6,650,0,08-03-13,4095,20132014,60,04-04-13,6,20132014,54,6,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2200,12381763,124,20122013,50698,,,0,3,550,10,08-03-13,1559.25,20122013,8476,05-03-13,3,20122013,8077,3,E,STORE,ADD,pilot bore,,,D,504,,,0,0
20122013,ST,2200,12382043,124,20122013,50698,,,0,2,560,0,08-03-13,1176,20122013,8476,05-03-13,2,20122013,8077,2,E,STORE,ADD,pilot bore,,,D,504,,,0,0
20122013,ST,2201,11102100,153,20122013,60103,,,0,10,306,45,08-03-13,1767.15,20122013,8648,12-03-13,10,20122013,8016,10,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,601,,,0,0
20122013,ST,2202,11103043,153,20122013,60103,,,0,20,65,0,08-03-13,1365,20122013,8573,08-03-13,20,20122013,8168,20,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2203,12302007,153,20122013,60103,,,0,10,41,10,08-03-13,387.45,20122013,8633,11-03-13,10,20122013,8226,10,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2204,12381168,153,20122013,60103,,,0,2,600,0,08-03-13,1260,20122013,8839,18-03-13,2,20122013,8420,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2204,12382073,153,20122013,60103,,,0,2,360,0,08-03-13,756,20122013,8839,18-03-13,2,20122013,8420,2,E,STORE,ADD,,,,D,601,,,0,0
20122013,ST,2205,11107003,153,20122013,90230,,,0,14,587,22,08-03-13,6730.54,20122013,8617,09-03-13,14,20122013,8212,14,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2206,11211001,153,20122013,90230,,,0,3,160,0,08-03-13,504,20122013,8684,13-03-13,3,20122013,8278,3,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2207,12313002,153,20122013,90230,,,0,2,970,15,08-03-13,1731.45,20122013,8450,04-03-13,2,20122013,8051,2,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2207,12314002,153,20122013,90230,,,0,2,535,0,08-03-13,1123.5,20122013,8450,04-03-13,2,20122013,8051,2,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2208,12381012,153,20122013,90230,,,0,5,90,0,08-03-13,517.5,20122013,8566,08-03-13,4.55,20122013,8161,4.55,E,STORE,UPD,,,,D,901,,,0,0
20122013,ST,2209,11103067,124,20122013,50697,,,0,50,12.5,0,08-03-13,656.25,20122013,8423,04-03-13,50,20122013,8025,50,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2209,12306001,124,20122013,50697,,,0,50,6,0,08-03-13,315,20122013,8423,04-03-13,50,20122013,8025,50,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2210,11381023,124,20122013,50697,,,0,25,24.6,0,08-03-13,645.75,20122013,8693,13-03-13,25,20122013,8288,25,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2211,12306411,124,20122013,50697,,,0,20,184,17.5,08-03-13,3187.8,20122013,8582,08-03-13,20,20122013,8177,20,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2212,12306412,124,20122013,50697,,,0,10,231,0,08-03-13,2425.5,20122013,8642,12-03-13,10,20122013,8234,10,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2213,11101055,124,20122013,50711,,,0,2,396,10,08-03-13,748.44,20122013,8423,04-03-13,2,20122013,8025,2,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2214,11103034,124,20122013,50711,,,0,15,65,0,08-03-13,1023.75,20122013,8572,08-03-13,15,20122013,8167,15,E,STORE,ADD,with two washer,,,D,504,,,0,0
20122013,ST,2214,11103118,124,20122013,50711,,,0,5,55,0,08-03-13,288.75,20122013,8572,08-03-13,5,20122013,8167,5,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2215,11381509,124,20122013,50711,,,0,15,740,0,08-03-13,11655,20132014,175,06-04-13,15,20132014,175,15,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2215,11381510,124,20122013,50711,,,0,10,810,0,08-03-13,8505,20132014,175,06-04-13,10,20132014,175,10,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2216,11201002,124,20122013,50722,,,0,24,84,0,08-03-13,2116.8,20122013,8538,07-03-13,24.79,20122013,8138,24.79,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2217,11211003,124,20122013,50722,,,0,7,395,0,08-03-13,2903.25,20122013,8684,13-03-13,7,20122013,8278,7,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2218,11250004,124,20122013,50722,,,0,20,21,0,08-03-13,441,20122013,8540,07-03-13,20,20122013,8140,20,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2219,12319014,130,20122013,30426,,,0,2,200,0,09-03-13,420,20122013,8604,09-03-13,2,20122013,8197,2,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2220,12381144,130,20122013,30426,,,0,18,147,0,09-03-13,3042.9,20122013,8790,16-03-13,18,20122013,8378,18,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2221,11133334,130,20122013,30426,,,0,48,14,0,09-03-13,705.6,20122013,8471,05-03-13,48,20122013,8072,48,E,STORE,UPD,,,,D,306,,,0,0
20122013,ST,2222,11804030,106,20122013,50660,,20122013,52,1,26400,10,10-05-13,24948,20122013,9063,23-03-13,1,20122013,8642,1,E,STORE,UPD,,,,D,502,,,0,0
20122013,ST,2222,11805163,106,20122013,50660,,20122013,52,1,4350,10,10-05-13,4110.75,20122013,9063,23-03-13,1,20122013,8642,1,E,STORE,UPD,,,,D,502,,,0,0
